row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
1600,"['what', 'is', 'the', 'height', 'of', 'a', 'tree']",187,"['the', 'connect', 'between', 'element', 'are', 'call', 'branch', 'tree', 'are', 'often', 'call', 'invert', 'tree', 'becaus', 'they', 'are', 'normal', 'drawn', 'with', 'the', 'root', 'at', 'the', 'top']","['the', 'length', 'of', 'the', 'longest', 'path', 'from', 'the', 'root', 'to', 'ani', 'of', 'it', 'leav']",1.5,5,science,texas
1601,"['what', 'is', 'a', 'leaf']",188,"['a', 'leaf', 'is', 'a', 'child', 'of', 'a', 'parent', 'node', 'that', 'has', 'no', 'children', 'node', 'of', 'it', 'own']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1602,"['what', 'is', 'a', 'leaf']",188,"['a', 'leaf', 'is', 'a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1603,"['what', 'is', 'a', 'leaf']",188,"['a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1604,"['what', 'is', 'a', 'leaf']",188,"['a', 'tree', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1605,"['what', 'is', 'a', 'leaf']",188,"['and', 'end', 'point', 'of', 'the', 'tree', 'a', 'node', 'that', 'doe', 'not', 'have', 'ani', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1606,"['what', 'is', 'a', 'leaf']",188,"['a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1607,"['what', 'is', 'a', 'leaf']",188,"['a', 'new', 'item', 'to', 'the', 'tree', 'child']","['a', 'node', 'that', 'has', 'no', 'children']",3.0,5,science,texas
1608,"['what', 'is', 'a', 'leaf']",188,"['a', 'leaf', 'is', 'a', 'node', 'with', 'children', 'it', 'is', 'a', 'termin', 'node']","['a', 'node', 'that', 'has', 'no', 'children']",2.0,5,science,texas
1609,"['what', 'is', 'a', 'leaf']",188,"['the', 'node', 'with', 'degre', '0']","['a', 'node', 'that', 'has', 'no', 'children']",4.0,5,science,texas
1610,"['what', 'is', 'a', 'leaf']",188,"['the', 'node', 'with', 'degre', '0']","['a', 'node', 'that', 'has', 'no', 'children']",4.0,5,science,texas
1611,"['what', 'is', 'a', 'leaf']",188,"['a', 'leaf', 'is', 'a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1612,"['what', 'is', 'a', 'leaf']",188,"['the', 'last', 'child', 'on', 'ani', 'branch']","['a', 'node', 'that', 'has', 'no', 'children']",4.5,5,science,texas
1613,"['what', 'is', 'a', 'leaf']",188,"['the', 'last', 'valu', 'in', 'the', 'tree', 'a', 'valu', 'with', 'no', 'children', 'attach']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1614,"['what', 'is', 'a', 'leaf']",188,"['a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1615,"['what', 'is', 'a', 'leaf']",188,"['a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1616,"['what', 'is', 'a', 'leaf']",188,"['a', 'leaf', 'is', 'a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1617,"['what', 'is', 'a', 'leaf']",188,"['a', 'node', 'with', 'degre', '0', 'last', 'node', 'in', 'the', 'tree', 'and', 'furthest', 'away', 'from', 'the', 'root']","['a', 'node', 'that', 'has', 'no', 'children']",4.0,5,science,texas
1618,"['what', 'is', 'a', 'leaf']",188,"['an', 'midpoint', 'on', 'a', 'tree', 'that', 'contain', 'no', 'pointer', 'or', 'pointer', 'that', 'are', 'set', 'to', 'null']","['a', 'node', 'that', 'has', 'no', 'children']",4.5,5,science,texas
1619,"['what', 'is', 'a', 'leaf']",188,"['a', 'leaf', 'is', 'a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1620,"['what', 'is', 'a', 'leaf']",188,"['an', 'element', 'in', 'a', 'tree', 'that', 'has', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1621,"['what', 'is', 'a', 'leaf']",188,"['a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1622,"['what', 'is', 'a', 'leaf']",188,"['a', 'leaf', 'is', 'a', 'node', 'that', 'has', 'no', 'children', 'node']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1623,"['what', 'is', 'a', 'leaf']",188,"['a', 'leaf', 'is', 'a', 'node', 'with', 'no', 'children']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1624,"['what', 'is', 'a', 'leaf']",188,"['the', 'element', 'at', 'the', 'veri', 'bottom', 'of', 'an', 'invert', 'tree', 'that', 'is', 'those', 'that', 'have', 'no', 'element', 'below', 'them', 'are', 'call', 'leav']","['a', 'node', 'that', 'has', 'no', 'children']",5.0,5,science,texas
1625,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'data', 'structur', 'in', 'which', 'each', 'done', 'has', 'at', 'most', 'two', 'children', 'typic', 'call', 'left', 'and', 'right', 'node', 'the', 'right', 'node', 'is', 'usual', 'greater', 'than', 'the', 'left', 'node', 'and', 'the', 'parent', 'node']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",4.5,5,science,texas
1626,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'binari', 'tree', 'is', 'a', 'set', 'of', 'node', 'that', 'is', 'either', 'empti', 'or', 'partit', 'into', 'a', 'root', 'node', 'and', 'one', 'or', 'two', 'subset', 'that', 'are', 'binari', 'subtre', 'of', 'the', 'root', 'each', 'node', 'can', 'have', 'no', 'more', 'than', 'two', 'children', 'a', 'right', 'and', 'a', 'left', 'child']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1627,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'set', 'of', 'node', 'that', 'is', 'either', 'empti', 'or', 'partit', 'into', 'a', 'root', 'node', 'and', 'one', 'or', 'two', 'subset', 'that', 'are', 'binari', 'subtre', 'of', 'the', 'root', 'each', 'node', 'has', 'at', 'most', 'two', 'children', 'the', 'left', 'child', 'and', 'the', 'right', 'child']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1628,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'set', 'of', 'zero', 'or', 'more', 'node', 'partit', 'into', 'a', 'root', 'node', 'and', 'two', 'possibl', 'empti', 'set', 'that', 'are', 'binari', 'tree', 'thus', 'each', 'node', 'in', 'a', 'binari', 'tree', 'has', 'at', 'most', 'two', 'children', 'the', 'left', 'child', 'and', 'the', 'right', 'child']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1629,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'in', 'which', 'each', 'parent', 'has', 'a', 'maximum', 'of', '2', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1630,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'where', 'each', 'node', 'has', 'at', 'most', '2', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1631,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'with', 'up', 'to', 'two', 'children', 'or', 'a', 'right', 'subtl', 'candor', 'a', 'left', 'subtl']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1632,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'binari', 'tree', 'is', 'a', 'tree', 'in', 'which', 'all', 'node', 'have', 'a', 'maximum', 'of', 'two', 'degre', 'or', 'can', 'onli', 'have', 'two', 'children', 'each']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1633,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'binari', 'tree', 'is', 'a', 'tree', 'data', 'structur', 'in', 'which', 'each', 'node', 'has', 'at', 'most', 'two', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1634,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'with', 'onli', '2', 'joint', 'left', 'and', 'right']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",4.5,5,science,texas
1635,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'binari', 'search', 'tree', 'is', 'a', 'tree', 'that', 'also', 'has', 'the', 'condit', 'that', 'each', 'node', 'may', 'have', 'at', 'maximum', '2', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",4.5,5,science,texas
1636,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'where', 'each', 'parent', 'can', 'have', 'at', 'max', 'two', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1637,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'list', 'of', 'number', 'that', 'are', 'order', 'compar', 'to', 'how', 'they', 'compar', 'to', 'the', 'other', 'number', 'alreadi', 'ad', 'in', 'the', 'tree']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",2.0,5,science,texas
1638,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'where', 'each', 'node', 'can', 'have', 'at', 'most', '2', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1639,"['what', 'is', 'a', 'binari', 'tree']",189,"['start', 'at', 'the', 'root', 'node', 'it', 'branch', 'off', 'into', 'one', 'or', 'two', 'subset', 'that', 'are', 'binari', 'subtre', 'of', 'the', 'root', 'each', 'node', 'has', 'at', 'most', 'two', 'children', 'the', 'left', 'child', 'and', 'the', 'right', 'child']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1640,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'binari', 'tree', 'is', 'a', 'set', 'of', 'node', 'that', 'is', 'either', 'empti', 'or', 'partit', 'into', 'a', 'root', 'node', 'and', 'one', 'or', 'two', 'subset', 'that', 'are', 'binari', 'subtre', 'of', 'the', 'root', 'each', 'node', 'has', 'at', 'most', 'two', 'children', 'the', 'left', 'child', 'and', 'the', 'right', 'child']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1641,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'that', 'has', 'a', 'maximum', 'of', '2', 'children', 'per', 'node']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1642,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'with', 'element', 'that', 'can', 'contain', 'at', 'most', 'two', 'pointer']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1643,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'binari', 'tree', 'can', 'have', 'onli', 'two', 'children', 'for', 'each', 'node']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1644,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'where', 'everi', 'parent', 'has', 'onli', 'two', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",4.5,5,science,texas
1645,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'tree', 'where', 'everi', 'node', 'has', 'no', 'more', 'than', 'two', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1646,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'binari', 'tree', 'is', 'a', 'special', 'search', 'tree', 'where', 'each', 'node', 'has', 'either', '2', '1', 'or', '0', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",4.5,5,science,texas
1647,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'binari', 'tree', 'is', 'a', 'special', 'type', 'of', 'tree', 'where', 'each', 'node', 'can', 'onli', 'have', 'at', 'maximum', '2', 'children']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",5.0,5,science,texas
1648,"['what', 'is', 'a', 'binari', 'tree']",189,"['a', 'binari', 'tree', 'is', 'a', 'special', 'type', 'of', 'invert', 'tree', 'in', 'which', 'each', 'element', 'has', 'onli', 'two', 'branch', 'below', 'it']","['a', 'tree', 'for', 'which', 'the', 'maximum', 'number', 'of', 'children', 'per', 'node', 'is', 'two']",4.5,5,science,texas
1649,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'tree', 'data', 'structur', 'where', 'each', 'node', 'has', 'a', 'valu', 'where', 'the', 'total', 'order', 'is', 'defin', 'on', 'these', 'valu', 'the', 'left', 'subtl', 'contain', 'onli', 'valu', 'less', 'than', 'the', 'parent', 'node', 'and', 'vice', 'versa', 'for', 'the', 'right', 'subtl']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1650,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'search', 'tree', 'is', 'a', 'binari', 'tree', 'where', 'the', 'valu', 'in', 'ani', 'node', 'i', 'is', 'greater', 'than', 'the', 'valu', 'in', 'everi', 'node', 'in', 'is', 'left', 'subtl', 'but', 'less', 'than', 'everi', 'node', 'in', 'is', 'right', 'subtl']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1651,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'tree', 'where', 'the', 'valu', 'in', 'ani', 'node', 'i', 'is', 'greater', 'than', 'the', 'valu', 'in', 'everi', 'node', 'in', 'is', 'left', 'subtl', 'but', 'less', 'than', 'the', 'valu', 'of', 'everi', 'node', 'in', 'is', 'right', 'subtl']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1652,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'tree', 'where', 'the', 'search', 'key', 'in', 'ani', 'node', 'i', 'is', 'greater', 'than', 'the', 'search', 'key', 'in', 'ani', 'node', 'in', 'is', 'left', 'subtl', 'but', 'less', 'than', 'the', 'search', 'key', 'in', 'ani', 'node', 'in', 'is', 'right', 'subtl']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1653,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'tree', 'which', 'is', 'split', 'base', 'on', 'valu', 'this', 'make', 'it', 'veri', 'easi', 'to', 'search', 'one', 'can', 'compar', 'the', 'desir', 'valu', 'to', 'the', 'root', 'and', 'if', 'the', 'root', 'is', 'greater', 'than', 'we', 'search', 'the', 'left', 'side', 'of', 'the', 'tree', 'if', 'it', 'is', 'less', 'than', 'we', 'search', 'the', 'right', 'side', 'and', 'do', 'the', 'same', 'thing', 'recurs']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1654,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'tree', 'where', 'each', 'node', 'has', 'at', 'most', 'two', 'node', 'and', 'the', 'node', 'on', 'the', 'left', 'is', 'less', 'than', 'the', 'root', 'and', 'the', 'node', 'on', 'the', 'right', 'is', 'greater', 'than', 'the', 'root']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",4.5,5,science,texas
1655,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'special', 'binari', 'tree', 'that', 'has', 'a', 'rule', 'that', 'all', 'the', 'subtre', 'on', 'the', 'right', 'are', 'smaller', 'than', 'the', 'node', 'valu', 'and', 'all', 'the', 'subtre', 'on', 'the', 'left', 'are', 'larger', 'than', 'the', 'node', 'valu']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",4.0,5,science,texas
1656,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['binari', 'search', 'tree', 'are', 'similar', 'to', 'binari', 'tree', 'but', 'have', 'been', 'implement', 'to', 'organ', 'data', 'in', 'a', 'specif', 'way', 'for', 'later', 'search']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",3.5,5,science,texas
1657,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['it', 'is', 'a', 'binari', 'tree', 'where', 'each', 'node', 'has', 'a', 'valu', 'a', 'total', 'order', 'is', 'defin', 'on', 'these', 'valu', 'the', 'left', 'subtl', 'of', 'a', 'node', 'contain', 'onli', 'valu', 'less', 'than', 'the', 'node', 'valu', 'and', 'the', 'right', 'subtl', 'of', 'a', 'node', 'contain', 'onli', 'valu', 'greater', 'than', 'or', 'equal', 'to', 'the', 'node', 'valu']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1658,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'tree', 'with', 'the', 'data', 'organ', 'in', 'a', 'specif', 'arrang']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",2.5,5,science,texas
1659,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'search', 'tree', 'is', 'a', 'tree', 'that', 'also', 'has', 'the', 'condit', 'that', 'each', 'node', 'may', 'have', 'at', 'maximum', '2', 'children', 'and', 'where', 'the', 'input', 'data', 'is', 'compar', 'to', 'the', 'data', 'in', 'the', 'tree', 'start', 'with', 'the', 'root', 'if', 'the', 'valu', 'is', 'smaller', 'than', 'the', 'root', 'it', 'travers', 'left', 'if', 'it', 'is', 'larger', 'it', 'travers', 'right', 'until', 'it', 'becom', 'a', 'leaf']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",4.5,5,science,texas
1660,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'tree', 'in', 'which', 'the', 'data', 'is', 'in', 'order', 'from', 'left', 'to', 'right']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",4.0,5,science,texas
1661,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'tree', 'that', 'is', 'set', 'up', 'so', 'that', 'it', 'can', 'be', 'easili', 'search', 'for', 'number', 'base', 'on', 'the', 'locat', 'compar', 'to', 'the', 'previous', 'node']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",3.5,5,science,texas
1662,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'tree', 'where', 'the', 'children', 'are', 'order', 'such', 'that', 'the', 'right', 'side', 'is', 'greater', 'than', 'the', 'current', 'node', 'and', 'the', 'left', 'is', 'less', 'than', 'or', 'equal', 'the', 'current', 'node']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1663,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'tree', 'where', 'the', 'valu', 'in', 'ani', 'node', 'i', 'is', 'greater', 'than', 'the', 'valu', 'in', 'everi', 'node', 'is', 'left', 'subtl', 'but', 'less', 'than', 'everi', 'valu', 'in', 'is', 'right', 'subtl']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1664,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'search', 'tree', 'is', 'a', 'finit', 'set', 'of', 'node', 'that', 'is', 'either', 'empti', 'or', 'consist', 'of', 'a', 'root', 'and', 'two', 'discount', 'binari', 'tree', 'call', 'the', 'left', 'and', 'right', 'subtre']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",2.5,5,science,texas
1665,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['it', 'is', 'similar', 'to', 'a', 'binari', 'tree', 'the', 'key', 'in', 'a', 'nonempti', 'left', 'subtl', 'right', 'subtl', 'are', 'smaller', 'larger', 'than', 'the', 'key', 'in', 'the', 'root', 'of', 'subtl', 'the', 'valu', 'in', 'all', 'node', 'in', 'the', 'left', 'subtl', 'of', 'a', 'node', 'are', 'less', 'than', 'the', 'node', 'valu', 'the', 'valu', 'in', 'all', 'node', 'in', 'the', 'right', 'subtl', 'of', 'a', 'node', 'are', 'greater', 'than', 'the', 'node', 'valu']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1666,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'set', 'of', 'number', 'arrang', 'by', 'link', 'each', 'node', 'can', 'contain', 'two', 'pointer', 'to', 'other', 'element', 'each', 'node', 'to', 'the', 'left', 'of', 'the', 'parent', 'is', 'smaller', 'and', 'each', 'node', 'to', 'the', 'right', 'is', 'larger', 'recurs', 'implement', 'impli', 'that', 'if', 'travers', 'in', 'order', 'the', 'output', 'would', 'be', 'sort']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",4.5,5,science,texas
1667,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'search', 'tree', 'is', 'a', 'special', 'binari', 'tree', 'arrang', 'such', 'that', 'everi', 'left', 'child', 'node', 'contain', 'a', 'valu', 'less', 'than', 'it', 'parent', 'and', 'everi', 'right', 'child', 'node', 'contain', 'a', 'valu', 'greater', 'it', 'parent']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1668,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'tree', 'with', 'a', 'special', 'organ', 'of', 'data', 'where', 'the', 'left', 'child', 'of', 'the', 'element', 'is', 'less', 'than', 'it', 'and', 'the', 'right', 'child', 'is', 'larger', 'than', 'it']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1669,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'tree', 'in', 'which', 'the', 'smaller', 'valu', 'are', 'locat', 'on', 'the', 'left', 'of', 'a', 'parent', 'node', 'and', 'the', 'larger', 'valu', 'are', 'locat', 'on', 'the', 'right', 'of', 'the', 'parent', 'node']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",5.0,5,science,texas
1670,"['what', 'is', 'a', 'binari', 'search', 'tree']",190,"['a', 'binari', 'search', 'tree', 'is', 'a', 'special', 'tree', 'in', 'which', 'each', 'node', 'has', 'at', 'most', 'two', 'children', 'label', 'left', 'child', 'and', 'right', 'child']","['a', 'binari', 'tree', 'that', 'has', 'the', 'properti', 'that', 'for', 'ani', 'node', 'the', 'left', 'child', 'is', 'smaller', 'than', 'the', 'parent', 'which', 'in', 'turn', 'is', 'smaller', 'than', 'the', 'right', 'child']",2.5,5,science,texas
