row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain
6019,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['it', 'is', 'connect', 'to', 'the', 'batteri']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6020,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'bulb', 'is', 'connect', 'to', 'the', 'batteri']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6021,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'are', 'not', 'connect']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6022,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'is', 'where', 'the', 'bulb', 'is', 'damag']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6023,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'is', 'connect', 'to', 'a', 'close', 'path']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6024,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['termin', 'is', 'connect', 'to', 'batteri', 'and', 'bulb', 'will', 'light']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6025,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['bulb', 'was', 'damang', 'when', 'read', 'was', 'zero', 'if', 'the', 'read', 'move', 'to', '15', 'it', 'mean', 'you', 'are', 'now', 'at', 'a', 'point', 'in', 'the', 'circuit', 'or', 'path', 'in', 'which', 'there', 'is', 'no', 'gap', 'and', 'the', 'voltag', 'read', 'is', 'give', 'the', 'differ', 'in', 'electr', 'state', 'of', 'the', 'batteri']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6026,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,['wow'],"['the', 'termin', 'are', 'not', 'connect']",0,1,
6027,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,['ut'],"['the', 'termin', 'are', 'not', 'connect']",0,1,
6028,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'is', 'damag']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6029,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['bulb', 'is', 'damag']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6030,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'are', 'connect']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6031,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['i', 'dont', 'know']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6032,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'the', 'bulb', 'termin', 'disconnect', 'from', 'the', 'batteri', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6033,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'is', 'not', 'connect', 'to', 'the', 'batteri', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6034,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'is', 'separ', 'from', 'the', 'batteri', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6035,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['you', 'are', 'move', 'from', 'negat', 'to', 'posit']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6036,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['tell', 'me', 'the', 'answer']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6037,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['there', 'was', 'a', 'posit', 'batteri', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6038,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'bulb', 'termin', 'and', 'batteri', 'termin', 'are', 'connect']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6039,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'bulb', 'termin', 'and', 'batteri', 'posit', 'or', 'negativetermin', 'are', 'connect']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6040,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'bulb', 'termin', 'is', 'connect', 'to', 'a', 'posit', 'or', 'negat', 'batteri', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6041,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'are', 'connect', 'to', 'each', 'other']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6042,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'bulb', 'is', 'damag']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6043,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['it', 'mean', 'that', 'the', 'termin', 'that', 'you', 'move', 'to', 'is', 'not', 'connect', 'to', 'the', 'termin', 'of', 'the', 'batteri', 'you', 'are', 'connect', 'to']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6044,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['it', 'mean', 'that', 'the', 'termin', 'is', 'not', 'connect', 'to', 'the', 'batteri', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6045,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'are', 'not', 'connect', 'anymor']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6046,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'are', 'disconnect']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6047,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['there', 'termin', 'are', 'separ', 'by', 'a', 'gap', 'when', 'the', 'voltag', 'jump', 'from', '0', 'to', '15']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6048,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'are', 'not', 'connect', 'to', 'each', 'other']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6049,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'you', 'have', 'found', 'where', 'the', 'connect', 'stop']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6050,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'you', 'have', 'found', 'the', 'bulb', 'that', 'is', 'damag']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6051,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['you', 'have', 'found', 'the', 'gap']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6052,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['gap', 'in', 'between']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6053,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['negat', 'to', 'posit', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6054,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'bulb', 'is', 'connect', 'from', 'a', 'negat', 'termin', 'to', 'a', 'posit', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6055,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'gap', 'jump', 'from', 'negat', 'to', 'posit']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6056,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'gap', 'inbetween', 'the', 'termin', 'tell', 'whether', 'the', 'bulb', 'is', 'connect', 'to', 'a', 'posit', 'or', 'negat', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6057,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'the', 'bulb', 'is', 'damag']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6058,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'there', 'is', 'a', 'close', 'circuit']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6059,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'they', 'are', 'no', 'longer', 'connect']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6060,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'have', 'gone', 'from', 'be', 'connect', 'to', 'each', 'other', 'to', 'not', 'be', 'connect', 'to', 'each', 'other', 'there', 'is', 'a', 'gap']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6061,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'are', 'no', 'longer', 'separ', 'by', 'a', 'gap']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6062,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'bulb', 'were', 'connect', 'and', 'now', 'they', 'are', 'not']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6063,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['there', 'a', 'gap']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6064,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['you', 'have', 'reach', 'a', 'point', 'where', 'the', 'termin', 'are', 'not', 'connect', 'to', 'each', 'other']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6065,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'there', 'is', 'a', 'gap', 'and', 'you', 'found', 'the', 'nonfunct', 'light', 'bulb']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6066,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'is', 'a', 'gap', 'between', 'those', 'two', 'termin']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6067,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['i', 'do', 'not', 'know']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6068,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['it', 'is', 'not', 'the', 'bulb', 'that', 'is', 'damag']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6069,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['there', 'is', 'a', 'gap', 'in', 'between', 'the', 'termin']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6070,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['they', 'are', 'connect']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6071,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'are', 'connect']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6072,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['an', 'electr', 'surg']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6073,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['it', 'connect', 'to', 'both', 'the', 'posit', 'and', 'negat', 'termin']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6074,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['current', 'is', 'present']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6075,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['you', 'have', 'cross', 'into', 'oppos', 'termin', 'territori']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6076,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['you', 'found', 'the', 'broken', 'bulb']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6077,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'is', 'where', 'the', 'gap', 'is', 'in', 'the', 'circuit']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6078,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'have', 'gone', 'from', 'be', 'connect', 'to', 'not', 'be', 'connect']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6079,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['there', 'is', 'a', 'gap', 'between', 'them']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6080,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['there', 'is', 'a', 'gap', 'at', 'that', 'termin', 'and', 'the', 'termin', 'are', 'not', 'connect', 'at', 'that', 'point']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6081,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'latest', 'bulb', 'termin', 'is', 'connect', 'to', 'the', 'batteri', 'termin', 'while', 'the', 'other', 'is', 'not']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6082,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['there', 'is', 'a', 'differ', 'in', 'electr', 'state']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6083,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['you', 'are', 'close', 'the', 'circuit']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6084,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'is', 'where', 'the', 'gab', 'is', 'or', 'the', 'short', 'circuit']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6085,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'termin', 'are', 'connect', 'to', 'the', 'opposit', 'side', 'of', 'the', 'batteri']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6086,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['i', 'dont', 'know']","['the', 'termin', 'are', 'not', 'connect']",0,1,
6087,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'there', 'is', 'a', 'gap', 'in', 'the', 'termin']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6088,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'mean', 'they', 'are', 'now', 'unconnectedther', 'is', 'a', 'gap']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6089,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['that', 'when', 'the', 'voltag', 'read', 'is', 'zero', 'the', 'termin', 'are', 'connect', 'when', 'the', 'voltag', 'read', 'is', '15', 'the', 'termin', 'are', 'not', 'connect', 'it', 'jump', 'from', 'connect', 'to', 'not', 'connect']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6090,"['as', 'you', 'move', 'the', 'multimet', 'lead', 'from', 'one', 'bulb', 'termin', 'to', 'the', 'next', 'what', 'doe', 'it', 'mean', 'when', 'the', 'voltag', 'read', 'jump', 'from', '0', 'to', '15']",124,"['the', 'bulb', 'is', 'damag']","['the', 'termin', 'are', 'not', 'connect']",1,1,
6091,"['describ', 'the', 'path', 'in', 'this', 'diagram', 'and', 'explain', 'how', 'those', 'path', 'account', 'for', 'the', 'result']",125,"['there', 'is', 'one', 'path', 'though', 'bulb', 'a', 'and', 'a', 'second', 'path', 'through', 'bulb', 'b', 'and', 'c', 'the', 'two', 'path', 'are', 'independ', 'from', 'one', 'anoth', 'if', 'one', 'bulb', 'goe', 'out', 'in', 'one', 'of', 'the', 'path', 'it', 'onli', 'affect', 'the', 'bulb', 'within', 'that', 'same', 'path']","['bulb', 'a', 'is', 'in', 'a', 'path', 'which', 'doe', 'not', 'contain', 'b', 'and', 'c', 'so', 'bulb', 'b', 'and', 'c', 'dont', 'affect', 'it', 'bulb', 'b', 'and', 'c', 'are', 'in', 'the', 'same', 'path', 'they', 'affect', 'each', 'other', 'but', 'bulb', 'a', 'doesnt', 'affect', 'them']",1,1,
